order_id,customer_id,order_date,category,state,city,revenue,items,payment_type
ORD01327,C00308,2022-05-06,Beauty,MG,Belo Horizonte,64.5,2,boleto
ORD01328,C00188,2022-01-23,Beauty,RS,Porto Alegre,212.57,3,boleto
ORD01329,C00071,2022-08-04,Electronics,BA,Salvador,249.64,3,credit_card
ORD01330,C00591,2022-09-14,Beauty,RS,Porto Alegre,224.21,4,debit_card
ORD01331,C00047,2022-10-27,Food & Drink,PR,Curitiba,87.39,4,credit_card
ORD01332,C00266,2022-02-20,Electronics,MG,Belo Horizonte,50.7,2,voucher
ORD01333,C00115,2022-01-23,Home & Garden,PR,Curitiba,181.19,3,voucher
ORD01334,C00677,2023-05-28,Beauty,MG,Belo Horizonte,102.6,1,voucher
ORD01335,C00695,2022-07-08,Health,RS,Porto Alegre,188.52,2,debit_card
ORD01336,C00136,2023-02-21,Home & Garden,BA,Salvador,229.61,3,voucher
ORD01337,C00601,2022-10-04,Beauty,PE,Recife,183.3,3,boleto
ORD01338,C00646,2022-09-24,Books,MG,Belo Horizonte,170.81,1,boleto
ORD01339,C00796,2022-05-27,Toys,SP,São Paulo,366.82,2,voucher
ORD01340,C00269,2022-05-24,Toys,SP,São Paulo,336.26,3,boleto
ORD01341,C00134,2023-02-27,Beauty,SC,Florianópolis,133.76,3,credit_card
ORD01342,C00160,2022-04-22,Sports,PE,Recife,68.96,1,debit_card
ORD01343,C00039,2023-01-22,Sports,RJ,Rio de Janeiro,294.31,3,debit_card
ORD01344,C00754,2022-09-05,Home & Garden,BA,Salvador,57.1,2,credit_card
ORD01345,C00109,2022-10-13,Food & Drink,PR,Curitiba,42.94,1,credit_card
ORD01346,C00162,2023-04-01,Sports,RJ,Rio de Janeiro,389.03,1,credit_card
ORD01347,C00091,2023-04-27,Electronics,RS,Porto Alegre,157.7,4,boleto
ORD01348,C00717,2022-06-10,Sports,PR,Curitiba,205.13,4,debit_card
ORD01349,C00332,2022-08-06,Sports,PE,Recife,107.1,2,credit_card
ORD01350,C00466,2022-04-25,Health,MG,Belo Horizonte,384.26,2,boleto
ORD01351,C00469,2023-01-22,Fashion,GO,Goiânia,340.7,2,debit_card
ORD01352,C00048,2022-01-21,Toys,SP,São Paulo,338.57,4,credit_card
ORD01353,C00079,2022-06-16,Food & Drink,PE,Recife,334.85,1,credit_card
ORD01354,C00527,2022-09-15,Sports,PE,Recife,303.14,1,boleto
ORD01355,C00536,2023-06-13,Toys,RS,Porto Alegre,334.41,3,debit_card
ORD01356,C00288,2022-11-03,Food & Drink,RS,Porto Alegre,344.4,1,debit_card
ORD01357,C00180,2023-02-25,Electronics,RS,Porto Alegre,305.91,2,voucher
ORD01358,C00012,2023-04-17,Beauty,BA,Salvador,292.44,3,credit_card
ORD01359,C00137,2022-09-25,Food & Drink,ES,Vitória,330.95,2,boleto
ORD01360,C00742,2022-01-19,Food & Drink,SP,São Paulo,302.33,4,voucher
ORD01361,C00720,2023-04-20,Sports,SP,São Paulo,273.64,1,boleto
ORD01362,C00412,2022-09-22,Electronics,ES,Vitória,227.4,4,boleto
ORD01363,C00331,2022-05-03,Toys,ES,Vitória,338.4,3,voucher
ORD01364,C00573,2022-12-05,Food & Drink,MG,Belo Horizonte,104.06,2,credit_card
ORD01365,C00544,2022-12-04,Electronics,RJ,Rio de Janeiro,474.1,3,voucher
ORD01366,C00135,2023-05-10,Books,PR,Curitiba,83.85,1,voucher
ORD01367,C00129,2023-06-25,Electronics,PR,Curitiba,544.49,1,credit_card
ORD01368,C00063,2022-09-25,Home & Garden,SP,São Paulo,212.67,2,voucher
ORD01369,C00059,2023-05-07,Fashion,RJ,Rio de Janeiro,58.38,3,voucher
ORD01370,C00324,2022-06-22,Fashion,MG,Belo Horizonte,337.58,3,debit_card
ORD01371,C00052,2022-08-25,Toys,PE,Recife,188.26,4,credit_card
ORD01372,C00066,2022-08-17,Electronics,BA,Salvador,85.62,1,credit_card
ORD01373,C00535,2022-09-15,Fashion,PR,Curitiba,357.83,3,credit_card
ORD01374,C00570,2022-02-28,Sports,PR,Curitiba,272.71,1,credit_card
ORD01375,C00016,2022-09-11,Food & Drink,PR,Curitiba,130.12,2,credit_card
ORD01376,C00111,2022-09-19,Beauty,RJ,Rio de Janeiro,336.78,1,debit_card
ORD01377,C00524,2022-11-29,Food & Drink,RJ,Rio de Janeiro,214.29,2,boleto
ORD01378,C00228,2023-02-19,Beauty,SP,São Paulo,35.57,3,debit_card
ORD01379,C00296,2023-03-31,Food & Drink,MG,Belo Horizonte,51.06,3,boleto
ORD01380,C00068,2022-11-27,Toys,GO,Goiânia,337.57,2,voucher
ORD01381,C00659,2022-05-27,Electronics,ES,Vitória,269.98,1,boleto
ORD01382,C00106,2022-06-13,Electronics,PR,Curitiba,425.68,3,debit_card
ORD01383,C00020,2022-04-14,Sports,MG,Belo Horizonte,228.36,4,boleto
ORD01384,C00037,2022-08-11,Books,SC,Florianópolis,239.02,3,credit_card
ORD01385,C00090,2022-10-06,Health,RJ,Rio de Janeiro,178.97,1,debit_card
ORD01386,C00163,2022-11-02,Electronics,GO,Goiânia,80.09,4,credit_card
ORD01387,C00056,2023-03-26,Books,SP,São Paulo,374.47,3,voucher
ORD01388,C00057,2022-03-27,Food & Drink,ES,Vitória,326.9,4,debit_card
ORD01389,C00220,2023-04-14,Home & Garden,GO,Goiânia,45.3,4,voucher
ORD01390,C00054,2023-04-30,Food & Drink,MG,Belo Horizonte,193.41,1,boleto
ORD01391,C00006,2023-05-07,Health,SP,São Paulo,64.52,4,credit_card
ORD01392,C00052,2022-06-13,Toys,SP,São Paulo,232.54,2,boleto
ORD01393,C00659,2022-12-11,Toys,RJ,Rio de Janeiro,90.63,3,voucher
ORD01394,C00293,2023-04-01,Automotive,BA,Salvador,255.51,4,boleto
ORD01395,C00042,2023-05-14,Books,SC,Florianópolis,287.87,1,credit_card
ORD01396,C00134,2023-06-01,Books,PE,Recife,146.3,3,boleto
ORD01397,C00720,2022-05-21,Toys,GO,Goiânia,125.99,4,voucher
ORD01398,C00734,2023-03-07,Books,MG,Belo Horizonte,343.19,1,credit_card
ORD01399,C00298,2023-06-17,Home & Garden,SP,São Paulo,180.12,3,debit_card
ORD01400,C00082,2022-11-04,Toys,SC,Florianópolis,78.34,4,debit_card
ORD01401,C00016,2023-04-26,Food & Drink,PR,Curitiba,394.74,1,debit_card
ORD01402,C00043,2022-11-21,Fashion,MG,Belo Horizonte,107.1,3,credit_card
ORD01403,C00173,2023-02-06,Food & Drink,PR,Curitiba,240.86,2,credit_card
ORD01404,C00029,2023-03-21,Fashion,SP,São Paulo,223.28,3,boleto
ORD01405,C00626,2022-09-02,Home & Garden,ES,Vitória,166.07,4,voucher
ORD01406,C00577,2022-04-24,Toys,SC,Florianópolis,218.37,3,credit_card
ORD01407,C00431,2022-03-27,Electronics,ES,Vitória,327.32,2,credit_card
ORD01408,C00599,2022-09-13,Fashion,BA,Salvador,366.42,1,boleto
ORD01409,C00438,2022-10-25,Food & Drink,MG,Belo Horizonte,205.83,2,boleto
ORD01410,C00164,2023-01-03,Food & Drink,ES,Vitória,354.53,3,boleto
ORD01411,C00290,2023-01-16,Automotive,SC,Florianópolis,159.24,4,boleto
ORD01412,C00782,2022-05-26,Automotive,BA,Salvador,245.89,4,debit_card
ORD01413,C00132,2022-02-10,Electronics,RJ,Rio de Janeiro,490.61,1,boleto
ORD01414,C00155,2023-01-03,Sports,ES,Vitória,32.24,2,boleto
ORD01415,C00038,2023-01-30,Food & Drink,MG,Belo Horizonte,55.29,2,debit_card
ORD01416,C00154,2023-02-04,Fashion,PR,Curitiba,169.06,4,credit_card
ORD01417,C00177,2022-06-12,Toys,MG,Belo Horizonte,341.78,1,boleto
ORD01418,C00662,2023-06-17,Health,SP,São Paulo,100.14,3,debit_card
ORD01419,C00192,2022-11-29,Electronics,MG,Belo Horizonte,187.85,4,credit_card
ORD01420,C00158,2023-05-18,Food & Drink,SC,Florianópolis,296.99,3,credit_card
ORD01421,C00331,2022-01-01,Automotive,PE,Recife,61.69,3,credit_card
ORD01422,C00175,2023-04-26,Toys,RS,Porto Alegre,136.66,1,voucher
ORD01423,C00625,2022-03-08,Beauty,GO,Goiânia,80.0,2,voucher
ORD01424,C00317,2023-04-16,Food & Drink,SC,Florianópolis,186.37,3,debit_card
ORD01425,C00303,2022-07-24,Toys,GO,Goiânia,154.95,2,boleto
ORD01426,C00084,2022-04-15,Electronics,SP,São Paulo,508.46,1,boleto
ORD01427,C00475,2022-06-21,Books,MG,Belo Horizonte,122.37,4,debit_card
ORD01428,C00432,2023-04-08,Toys,MG,Belo Horizonte,333.18,4,boleto
ORD01429,C00598,2022-04-05,Health,BA,Salvador,240.79,4,voucher
ORD01430,C00188,2023-02-27,Beauty,BA,Salvador,120.83,2,credit_card
ORD01431,C00723,2023-02-14,Beauty,MG,Belo Horizonte,114.8,3,debit_card
ORD01432,C00220,2022-05-02,Electronics,ES,Vitória,242.43,1,boleto
ORD01433,C00566,2023-04-08,Beauty,MG,Belo Horizonte,279.99,4,voucher
ORD01434,C00194,2023-04-13,Home & Garden,SC,Florianópolis,269.01,3,credit_card
ORD01435,C00696,2023-04-15,Fashion,RJ,Rio de Janeiro,59.97,2,debit_card
ORD01436,C00104,2022-12-02,Books,ES,Vitória,286.54,1,boleto
ORD01437,C00425,2023-04-11,Electronics,PE,Recife,75.95,3,voucher
ORD01438,C00103,2022-10-03,Food & Drink,RJ,Rio de Janeiro,338.17,4,credit_card
ORD01439,C00413,2022-08-24,Books,GO,Goiânia,197.19,3,boleto
ORD01440,C00673,2023-05-07,Health,BA,Salvador,339.1,4,boleto
ORD01441,C00182,2022-01-29,Home & Garden,RJ,Rio de Janeiro,333.09,1,credit_card
ORD01442,C00586,2023-04-01,Fashion,MG,Belo Horizonte,109.57,1,credit_card
ORD01443,C00040,2023-06-17,Fashion,GO,Goiânia,344.22,2,debit_card
ORD01444,C00022,2022-01-12,Electronics,PE,Recife,43.09,3,debit_card
ORD01445,C00493,2023-05-23,Beauty,MG,Belo Horizonte,196.57,4,debit_card
ORD01446,C00051,2023-05-17,Automotive,ES,Vitória,384.7,4,debit_card
ORD01447,C00144,2022-01-01,Food & Drink,RS,Porto Alegre,262.47,2,voucher
ORD01448,C00103,2022-11-20,Beauty,PR,Curitiba,73.96,2,debit_card
ORD01449,C00585,2022-02-18,Sports,PE,Recife,107.74,3,boleto
ORD01450,C00600,2022-11-15,Toys,PE,Recife,249.67,3,boleto
ORD01451,C00195,2022-02-11,Books,SP,São Paulo,314.41,2,voucher
ORD01452,C00180,2023-04-09,Home & Garden,SP,São Paulo,175.07,2,boleto
ORD01453,C00662,2022-12-02,Toys,RS,Porto Alegre,240.56,2,boleto
ORD01454,C00129,2022-11-27,Home & Garden,RS,Porto Alegre,172.55,4,boleto
ORD01455,C00156,2022-11-28,Food & Drink,RS,Porto Alegre,365.6,2,debit_card
ORD01456,C00198,2022-11-09,Fashion,PE,Recife,311.61,2,boleto
ORD01457,C00544,2023-06-12,Health,SP,São Paulo,200.85,4,debit_card
ORD01458,C00478,2022-03-07,Home & Garden,SC,Florianópolis,218.99,2,debit_card
ORD01459,C00415,2023-01-08,Books,ES,Vitória,26.1,3,voucher
ORD01460,C00051,2023-02-18,Health,ES,Vitória,348.93,3,boleto
ORD01461,C00281,2023-01-28,Toys,PR,Curitiba,197.99,4,voucher
ORD01462,C00026,2022-12-08,Sports,ES,Vitória,281.02,3,boleto
ORD01463,C00049,2022-07-27,Health,MG,Belo Horizonte,28.94,2,credit_card
ORD01464,C00046,2023-01-13,Food & Drink,ES,Vitória,108.02,2,credit_card
ORD01465,C00042,2022-05-12,Food & Drink,MG,Belo Horizonte,84.78,2,boleto
ORD01466,C00414,2022-06-20,Beauty,MG,Belo Horizonte,63.76,3,credit_card
ORD01467,C00726,2022-10-24,Books,SC,Florianópolis,35.12,3,boleto
ORD01468,C00078,2022-12-15,Sports,RJ,Rio de Janeiro,91.57,3,debit_card
ORD01469,C00080,2022-01-08,Beauty,GO,Goiânia,51.49,3,voucher
ORD01470,C00001,2022-09-06,Beauty,PE,Recife,126.19,1,voucher
ORD01471,C00724,2023-06-13,Health,PE,Recife,22.59,2,credit_card
ORD01472,C00135,2022-11-02,Health,SP,São Paulo,150.03,4,voucher
ORD01473,C00293,2023-02-20,Toys,MG,Belo Horizonte,373.4,1,credit_card
ORD01474,C00397,2022-07-21,Electronics,SP,São Paulo,52.55,2,debit_card
ORD01475,C00573,2022-09-23,Books,GO,Goiânia,371.72,1,voucher
ORD01476,C00152,2022-01-12,Sports,PE,Recife,231.69,2,debit_card
ORD01477,C00472,2022-09-25,Health,SC,Florianópolis,77.8,1,debit_card
ORD01478,C00140,2022-09-28,Home & Garden,ES,Vitória,153.42,3,debit_card
ORD01479,C00170,2022-03-27,Sports,GO,Goiânia,188.97,1,credit_card
ORD01480,C00039,2022-09-13,Beauty,PR,Curitiba,54.18,2,boleto
ORD01481,C00453,2022-08-15,Fashion,GO,Goiânia,24.4,1,boleto
ORD01482,C00404,2023-02-03,Beauty,PR,Curitiba,242.49,3,debit_card
ORD01483,C00775,2023-02-16,Fashion,PE,Recife,254.76,1,voucher
ORD01484,C00042,2022-06-03,Electronics,GO,Goiânia,91.08,4,voucher
ORD01485,C00035,2023-01-08,Health,MG,Belo Horizonte,20.37,3,voucher
ORD01486,C00334,2022-12-23,Books,RS,Porto Alegre,146.85,2,debit_card
ORD01487,C00307,2022-01-29,Automotive,RS,Porto Alegre,300.75,3,voucher
ORD01488,C00057,2022-04-05,Electronics,RJ,Rio de Janeiro,201.87,1,debit_card
ORD01489,C00132,2022-01-19,Fashion,MG,Belo Horizonte,341.21,4,credit_card
ORD01490,C00678,2023-06-09,Beauty,PE,Recife,183.23,4,voucher
ORD01491,C00226,2022-03-10,Health,MG,Belo Horizonte,383.11,2,boleto
ORD01492,C00595,2022-06-27,Books,PE,Recife,114.73,4,boleto
ORD01493,C00017,2022-01-05,Toys,SC,Florianópolis,397.36,4,debit_card
ORD01494,C00191,2022-12-09,Fashion,PE,Recife,26.23,2,debit_card
ORD01495,C00716,2022-05-02,Home & Garden,BA,Salvador,45.28,2,voucher
ORD01496,C00043,2022-12-13,Automotive,GO,Goiânia,94.34,2,credit_card
ORD01497,C00085,2022-04-04,Beauty,GO,Goiânia,362.69,4,voucher
ORD01498,C00045,2022-12-25,Toys,PR,Curitiba,324.18,1,boleto
ORD01499,C00114,2023-05-26,Food & Drink,SP,São Paulo,193.11,1,boleto
ORD01500,C00188,2023-04-09,Beauty,SP,São Paulo,304.9,3,boleto
ORD01501,C00647,2022-04-18,Fashion,PR,Curitiba,334.56,3,voucher
ORD01502,C00516,2022-09-13,Toys,MG,Belo Horizonte,123.54,1,credit_card
ORD01503,C00234,2023-03-30,Automotive,GO,Goiânia,66.05,4,voucher
ORD01504,C00352,2022-05-14,Sports,RJ,Rio de Janeiro,265.56,1,voucher
ORD01505,C00180,2023-02-02,Home & Garden,SP,São Paulo,198.28,3,boleto
ORD01506,C00297,2023-04-11,Fashion,PE,Recife,121.78,4,debit_card
ORD01507,C00170,2023-02-27,Fashion,GO,Goiânia,270.22,4,credit_card
ORD01508,C00405,2022-04-02,Automotive,MG,Belo Horizonte,383.15,1,boleto
ORD01509,C00752,2022-10-07,Sports,MG,Belo Horizonte,318.44,3,voucher
ORD01510,C00631,2022-08-09,Beauty,PR,Curitiba,137.05,3,credit_card
ORD01511,C00247,2023-01-16,Books,RS,Porto Alegre,342.55,1,credit_card
ORD01512,C00212,2023-06-14,Toys,SP,São Paulo,147.47,4,debit_card
ORD01513,C00181,2023-07-01,Health,RS,Porto Alegre,356.77,4,voucher
ORD01514,C00496,2022-07-27,Beauty,RS,Porto Alegre,112.65,4,boleto
ORD01515,C00053,2023-03-30,Sports,GO,Goiânia,60.0,1,credit_card
ORD01516,C00646,2022-06-09,Toys,PR,Curitiba,39.66,4,voucher
ORD01517,C00099,2023-06-24,Home & Garden,RS,Porto Alegre,23.52,3,voucher
ORD01518,C00109,2022-07-26,Beauty,ES,Vitória,224.03,2,credit_card
ORD01519,C00427,2022-02-13,Food & Drink,SP,São Paulo,317.48,3,debit_card
ORD01520,C00434,2022-06-26,Books,ES,Vitória,366.07,3,credit_card
ORD01521,C00613,2023-02-23,Food & Drink,BA,Salvador,278.96,4,credit_card
ORD01522,C00367,2023-05-18,Beauty,PR,Curitiba,183.16,3,debit_card
ORD01523,C00007,2022-04-25,Electronics,RJ,Rio de Janeiro,51.05,4,credit_card
ORD01524,C00466,2022-08-20,Health,SC,Florianópolis,265.29,1,debit_card
ORD01525,C00157,2022-10-30,Automotive,GO,Goiânia,373.87,1,debit_card
ORD01526,C00055,2022-06-21,Food & Drink,PR,Curitiba,21.94,2,voucher
ORD01527,C00573,2022-06-13,Food & Drink,SP,São Paulo,195.43,1,boleto
ORD01528,C00116,2022-06-04,Fashion,RS,Porto Alegre,179.22,1,debit_card
ORD01529,C00127,2023-03-25,Home & Garden,SC,Florianópolis,371.89,2,credit_card
ORD01530,C00545,2022-07-06,Electronics,PR,Curitiba,215.13,4,credit_card
ORD01531,C00075,2022-12-03,Fashion,GO,Goiânia,345.02,3,credit_card
ORD01532,C00101,2022-08-24,Automotive,PR,Curitiba,370.47,4,debit_card
ORD01533,C00066,2022-11-21,Books,PR,Curitiba,269.62,3,boleto
ORD01534,C00010,2023-05-05,Automotive,RS,Porto Alegre,165.8,1,voucher
ORD01535,C00692,2022-01-25,Beauty,MG,Belo Horizonte,229.46,1,credit_card
ORD01536,C00061,2022-07-04,Sports,PR,Curitiba,196.24,4,credit_card
ORD01537,C00566,2023-05-01,Food & Drink,BA,Salvador,144.1,4,voucher
ORD01538,C00047,2023-01-31,Electronics,PR,Curitiba,111.04,2,voucher
ORD01539,C00027,2023-04-09,Sports,BA,Salvador,333.86,1,voucher
ORD01540,C00759,2022-11-15,Automotive,GO,Goiânia,319.94,3,debit_card
ORD01541,C00680,2022-09-17,Automotive,ES,Vitória,164.29,4,debit_card
ORD01542,C00113,2023-05-29,Fashion,PR,Curitiba,118.18,1,boleto
ORD01543,C00118,2023-03-29,Health,RJ,Rio de Janeiro,310.84,1,voucher
ORD01544,C00008,2022-09-13,Electronics,BA,Salvador,491.86,1,credit_card
ORD01545,C00405,2022-01-15,Home & Garden,MG,Belo Horizonte,298.67,4,debit_card
ORD01546,C00489,2022-02-14,Beauty,SP,São Paulo,148.89,2,credit_card
ORD01547,C00001,2023-01-22,Beauty,PE,Recife,346.57,2,voucher
ORD01548,C00196,2023-05-07,Toys,ES,Vitória,202.89,2,voucher
ORD01549,C00132,2022-02-16,Beauty,SP,São Paulo,235.08,3,boleto
ORD01550,C00741,2023-04-07,Health,PR,Curitiba,54.36,4,debit_card
ORD01551,C00204,2022-08-08,Home & Garden,RJ,Rio de Janeiro,22.85,2,voucher
ORD01552,C00635,2022-03-30,Books,GO,Goiânia,279.4,3,boleto
ORD01553,C00674,2022-10-05,Toys,MG,Belo Horizonte,326.46,3,debit_card
ORD01554,C00206,2023-01-29,Health,GO,Goiânia,178.63,1,voucher
ORD01555,C00265,2022-01-13,Electronics,RJ,Rio de Janeiro,185.93,4,debit_card
ORD01556,C00463,2022-01-01,Beauty,MG,Belo Horizonte,384.88,4,boleto
ORD01557,C00149,2022-08-14,Sports,RS,Porto Alegre,93.36,4,boleto
ORD01558,C00195,2022-04-19,Home & Garden,SC,Florianópolis,18.16,1,voucher
ORD01559,C00266,2022-08-31,Health,MG,Belo Horizonte,287.21,3,debit_card
ORD01560,C00011,2023-06-19,Home & Garden,PE,Recife,67.33,4,debit_card
ORD01561,C00014,2022-11-18,Books,PE,Recife,243.67,1,voucher
ORD01562,C00058,2022-05-27,Sports,SP,São Paulo,144.71,4,debit_card
ORD01563,C00379,2022-09-17,Books,PR,Curitiba,248.39,1,voucher
ORD01564,C00549,2022-10-23,Fashion,PE,Recife,17.28,2,debit_card
ORD01565,C00308,2023-03-31,Sports,MG,Belo Horizonte,191.91,1,boleto
ORD01566,C00095,2022-04-12,Toys,PR,Curitiba,363.8,4,debit_card
ORD01567,C00028,2022-03-27,Food & Drink,PR,Curitiba,325.3,4,boleto
ORD01568,C00600,2022-09-07,Home & Garden,PE,Recife,340.93,3,credit_card
ORD01569,C00430,2022-02-13,Beauty,ES,Vitória,332.11,4,credit_card
ORD01570,C00639,2022-10-13,Home & Garden,ES,Vitória,271.3,4,voucher
ORD01571,C00170,2022-07-07,Food & Drink,PE,Recife,112.05,4,voucher
ORD01572,C00193,2022-03-12,Fashion,ES,Vitória,61.5,1,credit_card
ORD01573,C00113,2023-06-19,Fashion,MG,Belo Horizonte,26.85,1,voucher
ORD01574,C00050,2022-11-21,Home & Garden,RJ,Rio de Janeiro,302.95,4,boleto
ORD01575,C00599,2022-11-30,Toys,PE,Recife,97.14,2,voucher
ORD01576,C00168,2023-02-13,Books,PR,Curitiba,325.31,3,credit_card
ORD01577,C00565,2022-08-23,Electronics,PR,Curitiba,89.55,2,credit_card
ORD01578,C00102,2022-02-16,Books,SC,Florianópolis,29.27,4,debit_card
ORD01579,C00051,2022-01-06,Health,PR,Curitiba,103.8,4,boleto
ORD01580,C00058,2023-03-23,Sports,RS,Porto Alegre,133.91,1,credit_card
ORD01581,C00181,2022-01-19,Books,PR,Curitiba,60.06,3,credit_card
ORD01582,C00675,2022-07-05,Electronics,SC,Florianópolis,359.25,4,voucher
ORD01583,C00162,2022-01-20,Fashion,RS,Porto Alegre,210.11,1,boleto
ORD01584,C00518,2022-04-03,Food & Drink,SC,Florianópolis,200.1,2,boleto
ORD01585,C00610,2023-04-01,Toys,PR,Curitiba,215.94,2,voucher
ORD01586,C00082,2022-07-27,Books,SP,São Paulo,128.3,4,credit_card
ORD01587,C00126,2023-02-24,Home & Garden,BA,Salvador,47.29,2,boleto
ORD01588,C00029,2022-08-04,Toys,SC,Florianópolis,131.21,3,voucher
ORD01589,C00242,2022-02-14,Food & Drink,SP,São Paulo,239.62,3,voucher
ORD01590,C00004,2022-01-27,Fashion,BA,Salvador,133.88,1,credit_card
ORD01591,C00020,2022-09-02,Sports,RJ,Rio de Janeiro,230.53,1,credit_card
ORD01592,C00075,2023-02-06,Health,RJ,Rio de Janeiro,397.01,4,credit_card
ORD01593,C00231,2022-02-06,Books,SP,São Paulo,280.58,4,boleto
ORD01594,C00794,2022-02-15,Beauty,MG,Belo Horizonte,249.06,2,credit_card
ORD01595,C00339,2022-02-15,Beauty,GO,Goiânia,232.74,1,credit_card
ORD01596,C00054,2023-05-26,Fashion,PR,Curitiba,367.97,2,debit_card
ORD01597,C00553,2022-11-11,Electronics,PE,Recife,526.78,1,boleto
ORD01598,C00143,2022-01-16,Food & Drink,SC,Florianópolis,38.45,1,debit_card
ORD01599,C00040,2022-09-17,Sports,RJ,Rio de Janeiro,82.24,4,voucher
ORD01600,C00319,2022-08-19,Automotive,GO,Goiânia,237.76,3,credit_card
ORD01601,C00131,2022-11-07,Fashion,RS,Porto Alegre,305.84,3,voucher
ORD01602,C00366,2022-03-19,Food & Drink,ES,Vitória,71.88,2,boleto
ORD01603,C00012,2022-12-26,Toys,PE,Recife,22.52,2,debit_card
ORD01604,C00325,2023-04-25,Home & Garden,ES,Vitória,29.71,1,credit_card
ORD01605,C00203,2022-09-29,Electronics,PE,Recife,340.96,2,credit_card
ORD01606,C00158,2023-05-06,Sports,BA,Salvador,80.96,3,boleto
ORD01607,C00373,2022-11-02,Food & Drink,GO,Goiânia,359.01,4,credit_card
ORD01608,C00507,2023-06-30,Sports,ES,Vitória,347.48,2,debit_card
ORD01609,C00107,2022-02-09,Home & Garden,SC,Florianópolis,332.77,1,voucher
ORD01610,C00293,2023-05-21,Books,GO,Goiânia,308.33,2,credit_card
ORD01611,C00130,2023-05-24,Health,SC,Florianópolis,342.82,2,boleto
ORD01612,C00106,2023-05-17,Automotive,PE,Recife,382.33,1,credit_card
ORD01613,C00311,2022-04-23,Books,SC,Florianópolis,178.84,3,credit_card
ORD01614,C00158,2022-11-17,Sports,SP,São Paulo,228.41,4,voucher
ORD01615,C00373,2022-03-18,Automotive,ES,Vitória,312.85,2,debit_card
ORD01616,C00436,2022-01-12,Home & Garden,RJ,Rio de Janeiro,212.34,3,credit_card
ORD01617,C00271,2023-05-24,Beauty,PR,Curitiba,319.45,4,credit_card
ORD01618,C00719,2022-06-29,Beauty,RJ,Rio de Janeiro,217.26,1,credit_card
ORD01619,C00623,2022-05-01,Toys,SP,São Paulo,219.87,1,voucher
ORD01620,C00048,2022-11-11,Electronics,SC,Florianópolis,520.92,1,credit_card
ORD01621,C00102,2023-01-20,Toys,SC,Florianópolis,327.98,2,debit_card
ORD01622,C00421,2023-02-11,Home & Garden,MG,Belo Horizonte,58.45,4,voucher
ORD01623,C00648,2022-02-11,Fashion,RS,Porto Alegre,326.07,2,debit_card
ORD01624,C00171,2022-04-22,Fashion,RS,Porto Alegre,288.43,2,debit_card
ORD01625,C00182,2022-11-13,Fashion,SC,Florianópolis,340.76,1,voucher
ORD01626,C00782,2023-06-06,Food & Drink,PR,Curitiba,390.79,2,voucher
ORD01627,C00397,2022-06-21,Toys,PE,Recife,214.21,4,voucher
ORD01628,C00221,2022-01-26,Health,BA,Salvador,57.96,2,boleto
ORD01629,C00291,2022-06-17,Electronics,PR,Curitiba,484.07,2,debit_card
ORD01630,C00081,2022-02-15,Books,PR,Curitiba,327.55,3,voucher
ORD01631,C00072,2022-01-16,Toys,RJ,Rio de Janeiro,121.31,4,debit_card
ORD01632,C00664,2023-03-23,Beauty,SC,Florianópolis,269.15,4,debit_card
ORD01633,C00542,2022-10-17,Books,SP,São Paulo,93.73,3,boleto
ORD01634,C00498,2023-01-05,Health,PR,Curitiba,255.64,2,credit_card
ORD01635,C00091,2023-03-20,Beauty,GO,Goiânia,181.69,2,credit_card
ORD01636,C00443,2023-01-29,Beauty,ES,Vitória,188.67,1,debit_card
ORD01637,C00152,2022-05-30,Food & Drink,SC,Florianópolis,319.92,3,debit_card
ORD01638,C00717,2023-05-29,Electronics,SC,Florianópolis,141.01,1,voucher
ORD01639,C00446,2022-09-04,Books,MG,Belo Horizonte,31.1,3,voucher
ORD01640,C00161,2022-03-03,Food & Drink,BA,Salvador,346.93,2,credit_card
ORD01641,C00389,2023-04-23,Electronics,SC,Florianópolis,539.39,2,voucher
ORD01642,C00428,2023-03-19,Books,RS,Porto Alegre,111.25,4,credit_card
ORD01643,C00108,2023-03-06,Electronics,PE,Recife,277.07,4,credit_card
ORD01644,C00341,2022-01-27,Health,PE,Recife,244.44,2,boleto
ORD01645,C00481,2023-06-17,Home & Garden,GO,Goiânia,151.73,1,credit_card
ORD01646,C00601,2022-05-05,Books,SP,São Paulo,86.36,2,boleto
ORD01647,C00370,2022-12-19,Health,PR,Curitiba,137.53,4,credit_card
ORD01648,C00691,2022-06-11,Fashion,MG,Belo Horizonte,143.4,1,voucher
ORD01649,C00111,2022-04-03,Food & Drink,SP,São Paulo,65.85,4,debit_card
ORD01650,C00013,2022-01-24,Electronics,PR,Curitiba,345.13,1,boleto
ORD01651,C00722,2022-11-03,Home & Garden,SP,São Paulo,88.72,1,boleto
ORD01652,C00407,2022-07-28,Automotive,GO,Goiânia,295.46,1,credit_card
ORD01653,C00599,2022-03-30,Sports,RS,Porto Alegre,228.52,2,voucher
ORD01654,C00605,2023-01-12,Food & Drink,RS,Porto Alegre,73.92,2,credit_card
ORD01655,C00653,2022-12-17,Sports,GO,Goiânia,198.39,3,credit_card
ORD01656,C00065,2023-05-16,Home & Garden,SC,Florianópolis,319.88,4,boleto
ORD01657,C00266,2022-11-21,Electronics,MG,Belo Horizonte,361.31,3,voucher
ORD01658,C00181,2023-06-20,Toys,GO,Goiânia,319.11,4,boleto
